component_01,component_02,component_03,component_04,roiName
0.052167439873208,0.0490041751006627,0.0473844941830126,0.0486964602116243,Parcel_326
0.0214178551394823,0.0204148933254331,0.0195792330619966,0.0202634752116885,Parcel_327
0.015567989576354,0.0162890007035645,0.0127828272363244,0.012680299186891,Parcel_328
0.0190709488434028,0.0181527292798458,0.0166919583822571,0.0174938483415967,Parcel_329
0.032103802313506,0.0315609283301342,0.0348662469656435,0.0367745441197254,Parcel_330
0.0235966937643873,0.0238867515691819,0.0258400194430967,0.026030785485878,Parcel_331
0.0112311732746678,0.00957707249298276,0.00982390663860989,0.00970051652349513,Parcel_332
0.0465248394785267,0.0466415470299253,0.0488381550702182,0.0482594536213533,Parcel_333
0.0445710511306645,0.0431385420641586,0.0478337655297105,0.0473197220215109,Parcel_334
0.0360556599577583,0.0331963154534365,0.0392668164685363,0.0363911941020702,Parcel_335
0.0354586631132701,0.03375739720601,0.0387070254520681,0.036852964381374,Parcel_336
0.0458381619502907,0.0415083981886876,0.0478813408644742,0.0422218372156812,Parcel_337
0.0640714399738613,0.0590840036118963,0.0658183072965954,0.0560131498891297,Parcel_338
0.0522988894447212,0.0543397145688617,0.0551908169364571,0.0536129657841976,Parcel_339
0.0574612877066097,0.0582593095588125,0.060789408640252,0.0599938544531884,Parcel_340
0.0424895140016715,0.0395684248569856,0.0468522352601763,0.0431607642214076,Parcel_341
0.0412718456552979,0.0414794983341148,0.0484355159553983,0.0468528167331975,Parcel_342
0.0204191237240827,0.0224655693417245,0.0225512523858266,0.0245587660718169,Parcel_343
0.0205021346108501,0.0205986979754362,0.0214787781969762,0.0222580555301923,Parcel_344
0.0292139033253802,0.0259620601063512,0.0335846424491327,0.0299142266582468,Parcel_345
0.04900629927539,0.0466074822211601,0.0532419588507145,0.0506052810286155,Parcel_346
0.0577546888588425,0.0548273811907567,0.0634418407575526,0.0591879062029528,Parcel_347
0.0549383548973821,0.0525635805643471,0.0578013911609132,0.0552258190182367,Parcel_348
0.0301379780889365,0.0298595474241604,0.0297210328090536,0.0290956518311008,Parcel_349
0.0357241096540436,0.0340585678524507,0.0373401402457704,0.0351222281604638,Parcel_350
0.0314271285403464,0.0306879014758988,0.0349851048940764,0.0331638430640202,Parcel_351
0.0362318864344957,0.0354485858906991,0.041963108441919,0.0409242282343921,Parcel_352
0.019442141261277,0.0205450860134813,0.0208431137641433,0.0216397629970044,Parcel_353
0.0211205531324075,0.0218760809777271,0.0252329488184955,0.0247575306920464,Parcel_354
0.0201840469981265,0.0206890748924054,0.02202551806884,0.0205488877625136,Parcel_355
0.0269481785156786,0.0280306711033715,0.0259520547125001,0.0267826649881731,Parcel_356
0.0565137149723463,0.0529489853462746,0.0593229067915105,0.055955878206912,Parcel_357
0.0750963069181516,0.0681723565042382,0.0805025195634166,0.0732089745968727,Parcel_358
0.0573799870823982,0.0554891779023153,0.0589654813861169,0.0584626793753742,Parcel_359
0.0756047941022439,0.0735449410297145,0.0746528210840282,0.0757707329369665,Parcel_360
0.03437755487111,0.0364003859780644,0.0342163117340859,0.0347079493041078,Parcel_361
0.0314152819074692,0.0344478861203346,0.0283332482415925,0.0295187323860127,Parcel_362
0.0451153054128209,0.0429295830631394,0.0464334639660174,0.0411924348975111,Parcel_363
0.0430147697218617,0.0391900333475679,0.0446381545686298,0.0399241279876885,Parcel_364
0.0671168570983363,0.0644230974711571,0.0651543346665097,0.0598096806127501,Parcel_365
0.0615991769058342,0.0597382424921129,0.0613615861294329,0.0574718641215524,Parcel_366
0.0312323622583217,0.031000235890807,0.0293676909691255,0.0288296457924979,Parcel_367
0.0492958483987584,0.0473346416926627,0.0467431231713051,0.0438011804223438,Parcel_368
0.0454660794163273,0.0431470090453095,0.0458901582506726,0.042162498344653,Parcel_369
0.0441227419300669,0.0418065227004351,0.045975476427504,0.0439454225201556,Parcel_370
0.0300747007278652,0.0313333746899968,0.0253524953313782,0.0278904773668115,Parcel_371
0.0277090429240496,0.0286275594697698,0.0307518660037397,0.0340641590826838,Parcel_372
0.0417832119657591,0.038903347464256,0.0438155284034739,0.0397880708020313,Parcel_373
0.0310892741257479,0.0290921437577835,0.0318775366458678,0.0287341136126978,Parcel_374
0.0143200840244698,0.0119413522268938,0.0110693033061415,0.00977632290831864,Parcel_375
0.0217222529270267,0.0227289875499142,0.0200419479858268,0.0205954898346224,Parcel_376
0.0390545973073781,0.0352798275036699,0.0364640952703847,0.036000172728566,Parcel_377
0.0347224059439161,0.0322090439531377,0.034818161287547,0.0329200572744149,Parcel_378
-0.00203395086388236,-0.000843819630627287,-0.00375676960762258,-0.000655575566698608,Parcel_379
-0.00570583463729947,-0.000879501627904222,-0.00850619454868568,-0.00503824256691492,Parcel_380
0.0145396500191877,0.015010101124493,0.0135351339473701,0.0135334544117141,Parcel_381
0.00358366318024918,0.00586677629987451,0.00351795151650886,0.00604205270135116,Parcel_382
0.0519537747538461,0.0531691342766943,0.049275351176516,0.0483520287924735,Parcel_383
0.0812486597203623,0.0855243425974639,0.0827696512190577,0.0861213715902043,Parcel_384
0.0355697343376709,0.0331790502438693,0.0408920102912251,0.0391976179716366,Parcel_385
0.0313914956486301,0.0339398265987298,0.0288693314789913,0.0318238381211165,Parcel_386
0.0272313427546758,0.0297499660908558,0.0250435838517014,0.0275525345792856,Parcel_387
0.0366180999998729,0.0372430503763616,0.0362171865114835,0.0380893756020019,Parcel_388
0.0371234242057404,0.037133008184422,0.0353656119599192,0.0360418685301633,Parcel_389
0.0483175188979806,0.0509823787581591,0.0447128092213459,0.0477765883373861,Parcel_390
0.0447778582151724,0.0476992349688687,0.0410893642285082,0.04478520246895,Parcel_391
0.0473780574199826,0.0488085585944405,0.0432618228394535,0.0452774308981756,Parcel_392
0.0296305069871595,0.0353361199162392,0.026853317328685,0.0325020475897933,Parcel_393
0.0902517359931025,0.107422187624777,0.072978650357562,0.0872991612081464,Parcel_394
0.0250335733765535,0.0301587854570833,0.0215571670216621,0.0271807186492241,Parcel_395
0.0258060476558813,0.0289348184659596,0.0240150517307327,0.0271585604552781,Parcel_396
0.0517811495040888,0.054491546057292,0.0431642217146428,0.0475210303117516,Parcel_397
0.0233918593413629,0.0267065353231562,0.0204064042452756,0.0242429853706242,Parcel_398
0.0283809059068416,0.0310249219432432,0.0256518251349974,0.0281196658826606,Parcel_399
0.0354170435093271,0.0332927761182898,0.0305519891996275,0.0303265906827491,Parcel_400
0.0277115411245086,0.0301157756433118,0.0250688001928194,0.0274344806561316,Parcel_401
0.0272472584550979,0.0301914678466088,0.0247271466973422,0.0281923499141777,Parcel_402
0.0426976861635336,0.0440841994852317,0.0381001400958198,0.0396069488042669,Parcel_403
0.0280788166547598,0.0311975660541798,0.0253636887145122,0.0288240000319444,Parcel_404
0.0186508558274988,0.0209015281572486,0.0162875706531621,0.0192789913806445,Parcel_405
0.0389199655448936,0.0392165852596892,0.0333188419525758,0.0330299722377654,Parcel_406
0.0286911670946423,0.0307535382259589,0.0274122366233527,0.0303133034829131,Parcel_407
0.0314272914787395,0.0341943634614507,0.0292174975115357,0.0319295173350364,Parcel_408
0.0450859530131358,0.0433554678815466,0.0435915516000323,0.0437687394568978,Parcel_409
0.040076911415324,0.0426437437626677,0.0360066452961645,0.0391430567385885,Parcel_410
0.03459145479516,0.039507761435923,0.0341103830532391,0.0377772838025421,Parcel_411
0.0224381807375802,0.0214243708965997,0.0218462676743883,0.0228438752648342,Parcel_412
0.0411226410000352,0.0452979556388347,0.0354114170207434,0.0395835742519666,Parcel_413
0.0251580301653015,0.0248383835332652,0.0272831581361838,0.0273471774919743,Parcel_414
0.0216496252708614,0.0216337091987675,0.021983603426677,0.0209008778603222,Parcel_415
0.024378230993705,0.0235407360605337,0.0248794627825279,0.025364672026345,Parcel_416
0.0233823039935794,0.0218615831717944,0.0313928220601089,0.0286261874643331,Parcel_417
0.0221950800171783,0.0303564054068316,0.00670212547880132,0.0172003607359974,Parcel_418
0.0194186728797984,0.0216797346741463,0.0272936518367191,0.0274855634122473,Parcel_419
0.0430390455700024,0.0444481052683969,0.0398119038675518,0.0415676072861191,Parcel_420
0.0372017165862264,0.0347325463221235,0.0373715789718488,0.0368960077886686,Parcel_421
0.06640402868992,0.0626602533666116,0.0672042296716163,0.0651598140053157,Parcel_422
0.0500811581172867,0.0515267380155755,0.0468319518175313,0.0467268403067682,Parcel_423
0.0559267496999317,0.055662677354829,0.0438355382147493,0.0461403371506549,Parcel_424
0.063081745801381,0.0654370737104794,0.060409188346665,0.0625509805359377,Parcel_425
0.0386617357541893,0.0479654413719254,0.0335171417479315,0.0399846109786324,Parcel_426
0.0525027273182608,0.0553500414157536,0.0570408116585511,0.0586065980184084,Parcel_427
0.0552934628885122,0.0568172657143438,0.0539739283319494,0.0537836044881926,Parcel_428
0.0546740629347435,0.0538848827144358,0.0550470959439491,0.0538827396452554,Parcel_429
0.0475843505643565,0.0491347229099159,0.047858466943879,0.0485799022191226,Parcel_430
0.0544993313748806,0.0572271282438234,0.0358249133291841,0.0383042862105626,Parcel_431
0.0696871499313054,0.0700526321575114,0.0687135231285123,0.0693819157340744,Parcel_432
0.073187250589738,0.0764144001918477,0.0633557278784599,0.0738053685694008,Parcel_433
0.0501917731059733,0.0560877999109984,0.0533950308951312,0.05629781041507,Parcel_434
0.0965935516191706,0.0932016971610219,0.0956029494177246,0.0949352247965762,Parcel_435
0.0217445576837492,0.0211439980356787,0.0218688578835242,0.0224642393561932,Parcel_436
0.0658939895244272,0.0652638114861108,0.0606077481880011,0.0618180540895791,Parcel_437
0.0363545229641887,0.0380546760709836,0.0321734378092233,0.0333692394078691,Parcel_438
0.0522111988747561,0.0559216176825089,0.0461734803844417,0.052970784346015,Parcel_439
0.0712703135817286,0.0687287684812711,0.0718736313540931,0.0709778899755506,Parcel_440
0.0403681439970289,0.041465619798862,0.0376725974129001,0.0396714250028268,Parcel_441
0.0330235967717908,0.0371047085776646,0.0310547442724275,0.0326270350681977,Parcel_442
0.0330716538717732,0.0339172182302941,0.0356115900443524,0.0359916223487587,Parcel_443
0.0374407773741123,0.0415894882941008,0.0361837797059725,0.0378962770795499,Parcel_444
0.0382261585666888,0.0406971161751362,0.0376964906691495,0.038395646916928,Parcel_445
0.0480320159616802,0.0501855272212605,0.0512553714038126,0.0521656887209796,Parcel_446
0.0413579957131575,0.0432061273554217,0.0406271448066083,0.0424352891533897,Parcel_447
0.0127529433916694,0.0148826549576317,0.00788109858457716,0.0100067151297779,Parcel_448
0.0170591758914804,0.0179480777283306,0.0168113655423282,0.0207831874752363,Parcel_449
0.066508439088344,0.0697218261556687,0.0540323690812342,0.0569369625561436,Parcel_450
0.0639021846601777,0.0656610522903155,0.0548612510406088,0.0573276432297855,Parcel_451
0.0689569040695476,0.0713442828942322,0.0693423474272286,0.0778833098815481,Parcel_452
0.0662919654176817,0.0653853601599435,0.0606898818872742,0.0583995510209556,Parcel_453
0.0529198043101985,0.059656696895006,0.0436590290340778,0.0528541777333713,Parcel_454
0.0635433838715726,0.0872897553202224,0.0425136209238453,0.0564107629657524,Parcel_455
0.0289343040228591,0.0379438414702019,0.0205451419881503,0.0342151025464603,Parcel_456
0.0572852233753852,0.0575742768616235,0.0488476739043264,0.052111077453221,Parcel_457
0.0325167260434299,0.0282688265126718,0.0351717821011591,0.0366151608925619,Parcel_458
0.0464809121047687,0.042470860704535,0.039244879532073,0.0383343393367167,Parcel_459
0.0576625336773952,0.04664221892562,0.0561245527835904,0.0477979717586811,Parcel_460
0.059861396174886,0.0580263137178857,0.0539200358114403,0.0539643770284805,Parcel_461
0.0361759991946493,0.0298115433573669,0.0336842543559381,0.0344517127994592,Parcel_462
0.0694763417116021,0.0648573809897454,0.0569587790489416,0.0559215759461882,Parcel_463
0.0722603501262987,0.0718540869231549,0.0688698380516288,0.0666819738021199,Parcel_464
0.0394739440085166,0.0416874729560001,0.0407212917746729,0.0411815481555113,Parcel_465
0.0470003116994569,0.0553042701815686,0.0410082417902331,0.0393339516664661,Parcel_466
0.0305304757214626,0.0308185077249504,0.0297384203876235,0.028568823768037,Parcel_467
0.0367674695908978,0.0372590077747665,0.0356223017653167,0.0352293074448998,Parcel_468
0.03465664803075,0.0369556619994909,0.0429286598063936,0.0477684925403491,Parcel_469
0.0580582242010141,0.0637344729345135,0.0668423558270989,0.0686933796824306,Parcel_470
0.022505070258789,0.0213100798469249,0.020063824776298,0.0158759831632846,Parcel_471
0.0127907631581853,0.0153864404525109,0.00738894678705404,0.00954142466918178,Parcel_472
0.0418914768075474,0.0411152908956924,0.0411727465828452,0.0443867521805589,Parcel_473
0.0355418154241008,0.0431758495058215,0.0322943971817648,0.0395624331024052,Parcel_474
0.0652664617152569,0.065949682949408,0.0597240899957858,0.0630005301564281,Parcel_475
0.0676713164338341,0.0694646182914573,0.0668784310147511,0.0640352216028364,Parcel_476
0.0141331294532894,0.0161452902329545,0.00779658975589178,0.00619501198743874,Parcel_477
0.0115641106059711,0.0138676083697625,0.0278431477782341,0.0333987767745312,Parcel_478
0.0156027169615609,0.0106209085751036,0.0219965855174992,0.0221699708372038,Parcel_479
0.0309703591522463,0.0249304463460509,0.0309927243949337,0.0199881112592615,Parcel_480
0.0060482973996911,0.00603613155206005,0.0048277055912398,0.00585808904860168,Parcel_481
0.0623018321939762,0.060828699539704,0.0627160461756205,0.0643518170529625,Parcel_482
0.0214966122429525,0.0195966219209246,0.0250668734880933,0.0248204769246204,Parcel_483
0.0534024705424427,0.0564881171452337,0.0481279116379607,0.0569082456192422,Parcel_484
0.0260476924762753,0.0283388367329673,0.0213228621630218,0.0237634166408909,Parcel_485
0.0219233687487514,0.0204434035506113,0.0174573609075936,0.01795092025039,Parcel_486
0.0238209460844615,0.024002459699856,0.021384373853304,0.0240222846551091,Parcel_487
0.00936690246953792,0.00934165029428365,0.00988429172022858,0.0107392111770062,Parcel_488
0.0329575938369835,0.0334393181139374,0.0311201503683245,0.033030649165837,Parcel_489
