component_01,component_02,component_03,component_04,subjectID
10.1651022574277,-15.464260193507,-6.5275403685505,2.93337105890696,row_371
-15.4200062956342,10.9771656649631,-24.1938791135579,24.8579258166281,row_372
-19.926741103947,16.6788589531972,-22.021628130948,22.4072760157563,row_373
-26.7787000399865,21.6410282268883,-27.5660530292516,25.8045707339231,row_374
-5.967609733584,13.2160431774815,-4.31526351443237,6.36292117177499,row_375
-3.02687148378537,4.87318599315331,-3.93575816266137,5.74652343676961,row_376
-15.7490778450735,21.616638611035,-10.0950595673975,16.6322017336284,row_377
-35.4921748603459,34.7315272211836,-24.4191564744336,22.966172664984,row_378
9.15067343924053,-11.3850190904672,3.97538506007405,-6.26243234545697,row_379
17.574066127483,-7.55555215372939,15.3703027420871,-10.7328176774178,row_380
-1.18627197140884,-2.678789068875,-10.1226404105426,9.03752108850661,row_381
-8.27947247639064,6.94318618634431,7.13699841172029,-14.5150035163976,row_382
17.0584015633281,-18.3905089708672,8.48709773434344,-11.1624767156172,row_383
18.1039233972425,-27.4076345415675,-0.222297276435753,-8.79823061655317,row_384
10.7457112385312,-11.9047731941029,6.11798253958634,-6.15596485939383,row_385
-10.1518764698929,9.4978187479152,-9.02841951196524,13.8346575288866,row_386
-41.0846129597385,38.2833312219668,-28.5631793314137,26.7262828921908,row_387
-22.0621756359656,19.8085562768367,-15.9222219742982,16.9300967751171,row_388
-10.1257889040365,5.58053893386395,-2.36208320113796,7.92116524876069,row_389
-24.5361751981762,18.0433549539259,-25.0825701504026,16.7750435698178,row_390
2.69828480590904,-0.488120714042484,0.343758018074496,2.95344261517297,row_391
-14.8243723629098,10.5014720026119,-17.9756659536259,9.4992139756721,row_392
-25.6168613757177,18.3366879076608,-8.71869569515925,13.6732436061129,row_393
11.9749177055659,-10.8007496512061,8.15244106597224,-8.18335506644098,row_394
-8.13208582032703,2.0663218105992,-12.8238395767068,11.0192584738609,row_395
-7.00670986687674,4.12020584421651,2.78593168578954,-1.13580390464919,row_396
-19.1132287828519,13.8119094505694,-30.8605653357908,27.3370358357965,row_397
14.9838284664546,-8.97450496601875,15.0144131119057,-14.3009609699659,row_398
9.82818218044211,-9.87028138795049,-7.71356886061309,8.02618674325099,row_400
-8.32462917891937,4.7401210752448,-8.27013678451075,6.22159846005308,row_401
7.24439948615234,-7.40328892840009,-11.0463543047617,3.4478936057283,row_402
23.0754837400961,-17.7573398901105,18.0655549680556,-20.8418746458904,row_404
-12.1595190705697,21.6939074142252,5.21136641756798,5.07492824771214,row_405
21.5517050578033,-16.8287258850595,12.1926578108187,-12.9304475385807,row_406
-16.0234563700917,14.9410754062777,-13.3287031403783,11.2447470082702,row_408
-62.4611814564502,67.9401588318355,-8.04007669217905,19.7635095437561,row_409
-15.0592942000636,20.1052529202053,0.851980587269791,4.74934188598173,row_410
