component_01,component_02,component_03,component_04,component_05,component_06,subjectID
-49.8205780161774,-44.7952264280537,-19.9258471223731,-17.8992184807958,18.0544955316076,11.1207491953344,row_256
-64.8395472390285,-52.1886249736828,-16.7467822283782,-13.9487414671634,29.4814201276719,12.8580494749585,row_257
-8.80266785344064,-15.1326120182087,3.65843531049896,-6.99557357129043,3.86036727234537,4.12335598344733,row_258
-42.9589983589736,-23.2764901229351,-24.4809831806419,-13.3013816637161,17.9851677772068,18.2646437984519,row_259
-52.2936161179537,-54.9708030503509,-4.72936929636663,-27.8259861127515,18.6872039944669,17.9078083878262,row_260
-32.5900953753691,-70.6321291358133,27.2173283610329,-34.6442757986459,9.32627435385149,19.4762097568827,row_261
-42.375894306015,-36.0162396786414,-14.2109892704286,-13.1451847536675,22.8364065886916,15.456790429113,row_262
-26.8409740829465,-25.7208104314606,-7.05038628430957,-12.2357361675062,7.12785208671188,11.3290725322347,row_264
-57.5982865714053,-48.4526188203126,-19.6392578449608,-25.1756376625632,17.8585620912704,17.2622867651333,row_265
-12.2562829003062,-11.7347410337509,-8.03199693404246,-3.532080899168,3.80286706224752,9.41223223878109,row_266
1.582809962352,-4.90266657556194,3.35265517208102,-1.06046768269721,1.72179233264407,5.73376221904182,row_267
-25.8988053451276,-13.3230646896329,-4.5868950777609,-17.1721600471092,0.67313749077217,7.60625395604785,row_268
-21.4299732048104,-21.805790389271,-5.37030217098938,-10.5923869660708,6.96606464353626,8.6474416882068,row_269
-11.4115485475971,-16.8083024168819,7.91327657684009,-4.4792491556177,3.3428735233827,6.14046666314491,row_270
-69.8878420604181,-51.6555076241877,-22.7356042921931,-29.6871131131486,16.4446489240128,19.0472785346971,row_271
-37.0101206264807,-14.7796110444866,-30.378448473785,-16.8065841035815,8.91812665343378,17.3065236680834,row_272
14.8712807010933,11.1175227034464,11.5100063158053,10.0916535667869,-4.36858943965403,-6.83431253701861,row_273
-34.5271136422628,-29.6840174333152,-8.95849679626088,-16.0035594931907,10.8510724179636,16.5602123665127,row_274
49.4985854310851,43.3010367998451,13.6260135653502,34.089496366202,-7.80276551687097,-26.2380911865448,row_275
-101.257454226911,-84.9699696936782,-29.5543523153098,-42.2226346927015,35.9370902805728,27.6603804668399,row_276
-48.7540422614691,-51.7025742417222,-5.95717869219793,-22.3227228830665,15.732110237593,15.409951942706,row_277
12.0103359331911,15.942961626258,2.96298227399787,4.88573185436026,-1.93578845193508,-7.71271350280366,row_278
-38.7536004420501,-28.6978235003297,-19.823350065127,-12.081479956199,16.5158569547645,16.5780743813383,row_279
27.0952326643779,0.509845104592829,23.1366449392685,5.94568023256632,-10.4832871838879,-7.0482502350003,row_280
4.59623837555743,-6.21474086209068,2.89663647500005,-5.56723351146513,-0.371410107971862,3.1830513161045,row_281
-45.6577238019396,-30.1330704791472,-23.4562867563165,-20.5921727997351,8.13477075124951,11.1490875774142,row_282
15.3010802448818,11.3938366637019,5.80358462462013,7.64112755906639,-5.37041932934418,-7.35198572810716,row_283
-115.99177315175,-81.3698177242219,-43.8546751022267,-36.3724839045904,54.0872129620469,35.3343084807512,row_284
42.180919345441,24.2672615016425,15.7825897879425,-4.95215527065474,-37.7598113773322,-9.39047034333395,row_285
-46.1686475432199,-27.9190807261479,-20.6603781050778,-17.3262689771844,15.8958663524376,15.0496624693078,row_286
-17.6836329895526,-12.2611243076946,-1.26493450302343,-5.76102378432957,5.21980205249854,3.42670508384286,row_287
-13.9833381101727,-10.4767044552087,-7.6648685309604,-2.96439807942572,4.51011397955324,6.19400619270784,row_288
6.58886147799801,-3.2762643556714,0.732230400299432,3.42819336116157,-4.10762920264546,5.16547248110102,row_289
-16.0919652126506,-5.63356539715928,-4.84490102776393,3.56072377424614,11.1303500087376,-1.05345881069202,row_290
-42.0942837127176,-20.4814340945378,-24.4893136718666,-21.0933424009512,7.52164465023912,10.0347187880581,row_291
-61.9129205534986,-34.480527046265,-32.5715408284015,-29.1069189940068,19.5152349927903,19.085348469747,row_292
4.62617957495749,-10.72657103086,20.2853925538784,0.759866093329092,-2.34113737298161,-1.46983793193331,row_293
-18.0522144145812,-4.48128267540371,-11.9239689318804,-4.37857601224013,6.6235056381531,2.28756932100396,row_294
-10.5304726885327,-21.3693963631763,4.49286312793862,-6.225738049333,3.10536241267158,3.98168568450881,row_295
28.0946765116293,24.5327201735988,5.90884339865932,15.5684899529188,-8.19538873407317,-10.4864075046276,row_296
-50.2652110270054,-43.4814773474962,-9.36498084987758,-25.5958107369275,19.0942472215157,16.0349646245005,row_297
20.2867592221834,11.9472096083389,9.35505441906454,3.26286499643127,-10.8101563804573,-0.842971294345879,row_298
-22.3418013164929,-16.8669827080428,-6.68053557305811,-10.0846440854026,9.35816563309391,9.00969472963801,row_299
-41.8074932800085,-27.3271982714509,-19.5035382144185,-17.031892773734,12.9166876745212,12.9568036178683,row_300
10.9095483259142,31.2094470009116,-14.1105648858508,6.67590529851563,-11.7226944414449,-3.46839788248333,row_301
-25.3739738703175,-30.3744752953856,2.35739533426674,-20.4828180067971,-1.15471024876247,17.058135051235,row_302
-12.0503730245181,-2.57248105974506,-6.23796730796543,8.00654353856056,13.4245922849095,-2.05631458866128,row_303
-22.788533976754,-24.8724104931869,-5.25335115570692,-13.231159915071,6.0500444566547,19.5559709758945,row_304
-4.99152890286199,-28.7669404238187,16.3662194718761,-1.28268380775929,7.67619521030197,-0.193949076051409,row_305
-44.6057796724445,-37.4381488452452,-10.1271790740273,-25.5681100131135,12.4885062986107,16.1518508570865,row_306
-14.4533369610728,-1.20008879820864,-15.5133655556494,2.88240979115507,9.16686822837584,-0.476478434857458,row_307
-6.82749874567894,-9.97944801662528,0.55860627335408,1.69255563494024,7.39168001445647,3.58722437334357,row_308
-6.92170929217513,-15.1505301055093,8.11363234526195,-4.65550394950148,3.12266767760153,6.46562796728415,row_309
-54.2414502851167,-58.3618803859763,-11.1612650372948,-30.6000322396062,15.8350870543813,21.6862282468239,row_310
-12.5107501441275,-12.2939664112712,0.261676773806187,-7.12995327936042,1.59845880565123,3.09668064781373,row_311
22.4612539201774,24.8946085348105,3.21424540743313,13.2847843665798,-7.93286393282906,-12.4487221421229,row_312
-28.3905324032135,-31.5054508760855,-5.06877582857582,-32.363463662586,-10.8927158355711,15.8547595645571,row_313
-34.8575276155401,-36.3523058080977,-3.40285114324381,-17.1248614199897,12.8440812696654,11.146765439409,row_314
57.2154848878154,27.493090590577,30.8371108222322,21.2579881945483,-17.5585874795839,-12.6453419802135,row_315
-36.9977438425763,-17.034508384323,-26.0351853989061,-14.5022876314407,17.8124393346367,10.7148164970696,row_316
-63.412854418342,-43.7113829759356,-35.4691867598524,-38.6938145399199,10.6821572088154,30.8306602139478,row_317
-42.1262205427087,-26.6752795043264,-18.921552891199,-15.5428303772345,14.309223838037,13.3504938407549,row_318
-34.491350560692,-13.167769657772,-22.6297274486166,-20.1191269138513,4.34029468993717,19.0075799331397,row_319
-93.6749112927293,-57.0457483341816,-43.1878607520749,-30.1876246719612,34.6663893774326,29.4101695242052,row_320
-40.9575034309795,-40.9282384545775,-9.96411591541009,-24.8318255697118,10.3703292857841,18.4910285196089,row_321
-20.5344259982724,-13.1718359775563,-9.04442170822875,-4.86190447995024,6.76479188961248,5.10869080150783,row_322
33.6692441488927,26.2757680511435,17.8565047668775,30.1408046993263,-6.32007553954313,-11.5050557702415,row_323
-30.0080143942277,-19.2060364023641,-10.6500380791996,-13.0198433422254,7.4796393847194,8.27826642458237,row_324
19.7424014736751,20.4672170653482,3.1878373478007,17.5839649192171,1.50742407232426,-7.38670099285428,row_325
-9.80774830588815,-24.2099521562273,6.78027611713058,3.74766563704066,5.2867068972599,10.9181884084213,row_326
29.1876764073469,6.99695719029152,24.6742796265582,6.77412715751359,-14.0744016039873,-9.01101139807794,row_327
18.5551434442799,11.3079464822345,10.6101538824047,5.24679394456764,-6.54347295986802,-3.66342107115601,row_328
-2.76736984504329,-6.96336141843242,0.274043579346267,-4.29015674079853,0.417239633996409,6.81767324561098,row_329
-47.185076840475,-33.9777485209256,-19.1545388086222,-26.7119277724005,10.7535951967062,21.8891589184561,row_330
-3.03406787850966,-23.3064027730437,15.3744349250012,-9.32337714311056,0.00519925248343423,2.77500287187796,row_331
-92.6557970238777,-55.0164333253247,-42.6615680438092,-24.5451079418824,38.7578553335403,25.9377717709495,row_332
-33.3894682245399,-15.4942320529129,-18.1435909047223,-13.0728818892107,9.76779456533996,11.7918819919318,row_333
18.4924621319229,-0.588396778875193,23.7818185786233,3.82727377485932,-4.66227609334626,-8.33210389580347,row_334
-35.3129302779197,-31.6725604517512,-3.23646910716357,-15.8853473167305,12.6558979261259,11.5050506740706,row_335
36.5936704433188,-3.73995953172197,43.5380178642164,6.28702924014044,-18.8194467851614,-9.43414939989935,row_336
-60.3601095819224,-35.4202170961996,-28.838229447947,-22.459704226517,22.8842311764699,20.5157825684535,row_337
-20.027669326873,2.5218701234209,-19.3937462672444,-7.9458406550639,1.56625596194965,6.97491689286968,row_338
-34.2692248467241,-36.913649448725,0.81695086536316,-9.28532873890002,17.8075493054426,6.9019085728025,row_339
-12.0066888737075,-0.93951830232371,-12.5754148912581,-7.7831715299336,0.441192561049317,5.14674187078257,row_340
-32.5291582152487,-13.0917674206277,-21.5947383859424,-17.3443539191395,7.59308964494292,10.613149136765,row_341
7.2087850405677,2.94512333318671,6.40087502809486,-3.15242440929642,0.39887055512212,-3.50199833743807,row_342
48.3717815643688,18.1191102500472,38.0729717264664,14.1482114490345,-14.734050961684,-18.2791634892647,row_343
6.18453448863178,-7.68052241151826,15.5719961659212,2.02665685691886,0.175203253317566,-2.99327530072752,row_344
-11.7994662959267,-25.7275817563399,8.81660139251218,-13.7292732052709,0.252038314624714,9.15173876213026,row_345
-30.0596677245273,-27.9546540205672,-6.96225043330289,-14.9817225018448,7.09506367101394,11.3169365663559,row_346
-25.1751696477833,-38.3649309894489,3.08877768771547,-18.8668997614158,1.21040047244847,20.7530664247921,row_347
-12.7651653154261,-7.57861137214045,-7.4107742910179,-0.748791704330858,4.39486040641803,3.57032526183716,row_348
-10.1308303326024,-4.24391580209976,-5.94876651843679,-5.52586861188005,6.42852013085107,-6.10761242527392,row_349
-21.7246266958326,-26.5508068794923,6.71998107505608,-0.897007047231978,17.20236710462,1.71780017508585,row_350
6.46825962198844,-2.47364853291224,16.0769321782074,9.21980798966624,1.89508389766263,-16.7414356361392,row_351
48.0476699530845,26.8696909174969,22.8824787579169,21.3637931154043,-11.2889970513912,-14.9945487234262,row_352
-48.6467078413599,-29.9680789226793,-22.7532183137559,-15.0282510545691,19.8523192817943,15.3611233458084,row_353
-6.19522540443143,-11.1111161060151,7.45444210691431,-6.15937355260206,-0.407694248979864,1.90527247040571,row_354
-63.0397322450003,-50.548121404141,-18.5447628585653,-26.5432512351216,23.8555446691983,23.3709448129009,row_355
-68.8755787388123,-47.9942541457787,-24.4424960595244,-26.6570856900836,26.565023287737,18.0507994490905,row_356
-28.876867462134,-27.632107347091,-1.70092184751442,-5.15574627554266,21.6909606216881,8.86159367012923,row_357
-55.8261039627856,-46.711594461639,-19.4435002438989,-34.1984953234768,12.0147425090573,27.8376826774537,row_358
-58.9431290324215,-35.0385695876531,-32.0795088547352,-21.012118035034,22.0462592846927,23.6806016886153,row_359
-1.53816481671503,3.57737559504106,0.369191898094226,-4.14946755270866,-6.002891369251,-3.23933320831912,row_360
-10.0540763599506,-1.09130725083645,-17.2457182059235,-7.7332764507234,-9.60683541950492,9.88799148821908,row_361
26.2538548070449,4.31628173439679,27.7271901515202,21.9603439395453,3.46793202347097,-12.3806022269599,row_362
-60.0674997469029,-39.1952218967374,-24.5740086471046,-25.1228088692487,20.2881952450338,21.8832504116806,row_363
9.45115472364152,-9.24855202884807,18.9161480010631,-2.03442982517864,-6.20500509882596,-2.52578040512058,row_364
-27.2450438078141,-24.534693447633,-12.1618244820416,-9.64027501888422,10.2513961475836,10.0055400698927,row_365
-11.1171527570475,-5.86192621475556,-8.19320379602195,-2.39200389267101,5.53782789263976,5.20152783410008,row_366
-60.3724295331058,-46.7468256968367,-25.2765270049487,-23.8967097191,26.7101256068844,24.9224391978125,row_367
39.9725200239667,9.16313130159025,32.896198835879,7.00997556136445,-17.097438870487,-8.87771170415276,row_368
-29.6605703709179,-16.4327257705701,-17.552486391571,-13.4915966140535,9.387486233841,9.63062261108737,row_369
8.71074758074458,-15.7627286251087,28.1372225569462,-0.48622223444824,0.918126038873147,-2.85541214135022,row_370
-27.2497915728114,-35.3149691544458,3.30903767508737,-15.4178465851167,11.4072580545969,11.968709491943,row_371
-2.83618690047772,-9.00679165885658,5.29016724042483,5.280788351955,6.39708359394075,4.41199004547621,row_372
-45.7836906919116,-33.1888649597446,-16.0036588285237,-8.965972011296,25.6570990741053,11.4178084344813,row_373
-37.5737551784045,-29.4131630314862,-11.891674658026,-9.2255687382514,17.2322099974324,11.2374053787929,row_374
-14.3873000343878,-4.94396170608531,-18.147102192974,-5.02261878804832,3.14977981544761,8.63391989321085,row_375
-2.8251508060267,-1.98273619662834,-4.58829751944307,-3.83454167533108,-2.67828088380673,6.99142484329909,row_376
-46.5946623333375,-24.4355811580053,-32.5006852946185,-19.5973264714914,14.1812804252321,23.2335296929665,row_377
10.1049106586801,15.7532545143622,-6.2546456276959,10.6482718228764,-6.55553204863585,-3.10557164947485,row_378
34.8901409530671,18.7676122695434,20.1048108008056,11.2374844348078,-14.7547974066916,-10.0422467446121,row_379
-22.9842746557605,-11.9870561925322,-18.6841178204112,-10.2959936127915,10.7330545852127,8.80957922445074,row_380
-83.8307287068167,-67.7494692949566,-25.4464955654086,-35.5481549250798,34.4858927856261,27.4983326379216,row_381
-7.6166319048899,1.60877506416003,-9.15708657195049,-8.98099873181302,-7.43075440788105,-3.7860707134986,row_382
-5.84390938988345,-12.7602596995877,3.57826496928964,-12.2429689293589,-3.82829931453133,6.89823543744364,row_383
13.5207988863385,-12.1826695944792,25.2669552561629,-6.90140138920366,-12.3280624951937,1.24708401197055,row_384
-5.53864045160112,-8.40097521070704,3.00887086578863,-5.26531160467946,2.74851590635724,2.3171033651162,row_385
-21.1921249425225,-14.172959497898,-9.54701646929858,-9.60251780647059,7.76998238920124,12.8301543697145,row_386
-28.3342366900573,-11.1188836407777,-19.7183306599175,-2.71104205402115,10.7719500674553,5.89143698353654,row_387
-11.6209001994952,-4.03010455883713,-6.547232437987,2.10052758641053,7.78652573153029,1.4532939354424,row_388
-18.0332475214289,-9.11321240816865,-4.92188299332405,-10.6969841355005,4.36944791457867,10.4688981781367,row_389
-94.2300064042833,-72.6970488913531,-35.5968465798663,-44.0906905148174,26.8683626999608,31.8654773038957,row_390
-2.9993445066012,-1.24389801111551,-2.14660493793986,2.29261380368456,5.45663123814837,1.22691437912603,row_391
-47.4942862146288,-38.7615746334644,-13.6027641691806,-11.5202203477099,23.9947399962581,3.94196899920107,row_392
-21.3637268964089,-7.12408627894576,-8.38529323460398,-12.6211593144723,1.98862338522093,11.2583516233667,row_393
23.0614503056262,13.2422728518548,9.85970927833173,3.20001524374725,-13.8728205381952,-2.01557797844842,row_394
-6.16548167888443,-11.6766866169742,5.34163963963526,-4.14254070863661,1.14807288874222,5.62001992257331,row_395
-2.18485856598845,4.22764162719896,-0.558238627104636,-0.0687051113641477,0.971045921502038,-2.24869053015749,row_396
-20.5796773131451,-24.1123799056792,-0.521607586206068,1.68311753264769,15.8914408166044,5.57288946286529,row_397
25.6489609120696,21.3331636418851,5.6454730813764,11.8835266704002,-7.78862400772615,-11.5525577342926,row_398
-12.0225957441008,-21.1329373339313,2.78187900076586,-5.72531665634786,8.70968535648626,9.26186733154976,row_400
13.440158878569,7.71803757885114,7.74007803803422,5.00994970541141,-7.61412425221029,-2.70694711421008,row_401
-32.3376954439246,-36.9870649882106,-6.2924119544364,-11.7773236994721,15.5751238278018,8.72712709889611,row_402
52.1732313774501,35.4082955302668,18.9577229340636,20.5076028113255,-20.1389155528865,-18.7171775943067,row_404
-84.450759083957,-40.5918766585411,-53.0659628192874,-31.3095611866637,34.4079859023378,26.1113726139922,row_405
7.39605892882038,0.321443436724214,2.45639046518934,-1.2744818588798,-3.45679519845336,0.159657946341776,row_406
-63.7657587029283,-43.9610587118504,-29.1016076804865,-27.0140972075952,21.325523846313,20.8822698029025,row_408
-8.25287000997064,39.6008750714816,-37.9616161217351,9.59793257680309,0.0458892661541021,-5.38653084399898,row_409
-4.27775604724516,12.1711158363183,-16.3051242141766,0.457132699956487,-1.30088889882319,2.63782305726259,row_410
